participant_id,pair_id,trial_id,ref_set_num,ref_set_size,ref_area_multiplier,ref_resulting_area,ref_radius_multiplier,ref_resulting_radius,targ_set_num,targ_set_size,targ_area_multiplier,targ_resulting_area,targ_radius_multiplier,targ_resulting_radius,set_size_ratio,resulting_area_ratio,resulting_radius_ratio
18417,223,18417_223,548,5,1,16419,1,161.4109864104174,1024,10,1.4,25932.199999999997,1.1832159566199232,286.806679803489,0.5,0.6331510631570018,0.5627867053898856
18417,223,18417_223,548,5,1.4,22986.6,1.1832159566199232,190.98405469456745,1024,10,1,18523,1,242.39588572047802,0.5,1.2409760837877233,0.7879013875458398
18417,330,18417_330,571,5,1,15339,1,156.07397921304812,783,7,0.6,9461.4,0.7745966692414834,145.10890759411075,0.7142857142857143,1.6212188471050797,1.0755644281301335
18417,350,18417_350,572,5,1,14173,1,150.09726129327478,897,8,1,16203,1,202.80981413049898,0.625,0.874714559032278,0.7400887473655193
18417,430,18417_430,590,5,1,15301,1,155.9486749563474,1091,10,0.47,6272.62,0.6855654600401044,141.12950873282628,0.5,2.4393315711775942,1.105004023301572
18417,350,18417_350,572,5,0.58,8220.34,0.7615773105863908,114.31066858211499,897,8,1,16203,1,202.80981413049898,0.625,0.5073344442387212,0.563634797813883
18417,268,18417_268,556,5,1,17792,1,167.8609670050623,1038,10,1,12502,1,199.03738607479013,0.5,1.4231322988321868,0.8433640047000366
18417,442,18417_442,596,5,1,12767,1,142.46907195860965,740,7,0.6,7143.5999999999995,0.7745966692414834,125.92345201764564,0.7142857142857143,1.787194131810292,1.1313942691044196
18417,262,18417_262,556,5,1,17792,1,167.8609670050623,952,9,0.43,8258.58,0.6557438524302001,153.59806508199495,0.5555555555555556,2.1543655204647774,1.0928586041461748
18417,430,18417_430,590,5,1,15301,1,155.9486749563474,1091,10,1,13346,1,205.8585459141574,0.5,1.1464858384534693,0.7575525915809086
18417,97,18417_97,521,5,1.72,32520.04,1.3114877048604001,227.20581053549475,637,6,1,12030,1,151.27846016660348,0.8333333333333334,2.7032452202826267,1.5019045691321304
18417,223,18417_223,548,5,0.84,13791.96,0.916515138991168,147.93561264464523,1024,10,1,18523,1,242.39588572047802,0.5,0.744585650272634,0.6103057904837507
18417,223,18417_223,548,5,1,16419,1,161.4109864104174,1024,10,0.5,9261.5,0.7071067811865476,171.39977452466945,0.5,1.7728229768396049,0.9417222797290531
18417,48,18417_48,510,5,1,10695,1,130.39177621420242,925,9,0.46,6943.700000000001,0.6782329983125268,140.87042297586075,0.5555555555555556,1.5402451142762503,0.9256149975253931
18417,207,18417_207,546,5,1,16590,1,162.3592941859432,677,6,0.72,7760.88,0.848528137423857,121.63679420257877,0.8333333333333334,2.137644184680088,1.3347876787639072
18417,330,18417_330,571,5,1,15339,1,156.07397921304812,783,7,1,15769,1,187.33479416611397,0.7142857142857143,0.9727313082630478,0.8331286235842222
18417,104,18417_104,521,5,1,18907,1,173.24280638961798,766,7,1,15342,1,184.54649923523763,0.7142857142857143,1.2323686611915003,0.9387488091485764
18417,405,18417_405,587,5,1.59,20472.84,1.2609520212918492,180.20292043235776,659,6,1,18396,1,187.33254781222462,0.8333333333333334,1.1128962818003914,0.9619413312682144
18417,48,18417_48,510,5,1.56,16684.2,1.2489995996796797,162.8592762930612,925,9,1,15095,1,207.70210727928674,0.5555555555555556,1.1052798940046373,0.7841002598691617
18417,350,18417_350,572,5,1,14173,1,150.09726129327478,897,8,0.71,11504.13,0.8426149773176358,170.89058693336432,0.625,1.2319923366651804,0.8783237508090629
18417,97,18417_97,521,5,1.77,33465.39,1.3304134695650072,230.48456312599046,637,6,1,12030,1,151.27846016660348,0.8333333333333334,2.7818279301745634,1.523578193962029
18417,268,18417_268,556,5,1.82,32381.440000000002,1.3490737563232043,226.45682529756485,1038,10,1,12502,1,199.03738607479013,0.5,2.5901007838745804,1.1377602457684588
18417,349,18417_349,572,5,1,14173,1,150.09726129327478,866,8,0.51,7533.72,0.714142842854285,138.23446707498044,0.625,1.8812751203920506,1.0858164716029888
20051,268,20051_268,556,5,1.16,20638.719999999998,1.0770329614269007,180.79179440144551,1038,10,1,12502,1,199.03738607479013,0.5,1.6508334666453366,0.9083308315429309
20051,126,20051_126,524,5,0.89,18439.91,0.9433981132056604,171.2443672092312,880,8,1,11401,1,170.14926510362145,0.625,1.617394088237874,1.0064361259799908
20051,460,20051_460,599,5,1.01,13349.17,1.004987562112089,145.68839040875562,886,8,1,9799,1,157.7808469821452,0.625,1.3622992142055312,0.9233591604768228
20051,226,20051_226,548,5,1.17,19210.23,1.0816653826391966,174.5926763777943,1079,10,1,15015,1,218.29452625941104,0.5,1.2794025974025973,0.7998032720725049
